"AnimalID","Timestamp","X","Y","Z","ODBA"
"169",2025-06-03 17:23:28.96,-0.96094,0.09375,0.01563,0.0678172000000066
"169",2025-06-03 17:23:30.96,-0.82813,0.39063,0.42969,0.846097400000013
"169",2025-06-03 17:23:32.96,-0.70313,0.21094,-0.40625,0.763591399999993
"169",2025-06-03 17:23:34.96,-0.84375,0.05469,0.16406,0.397028400000007
"169",2025-06-03 17:23:36.96,-0.94531,0.46094,0.07813,0.454704200000014
"169",2025-06-03 17:23:38.96,-1.15625,0.16406,0.00781,0.186093400000007
"169",2025-06-03 17:23:40.96,-0.95313,0.04688,-0.10156,0.263895399999986
"169",2025-06-03 17:23:42.96,-0.83594,0.22656,-0.03125,0.344057799999993
"169",2025-06-03 17:23:44.96,-0.97656,0.17969,0.08594,0.070319200000014
"169",2025-06-03 17:23:46.96,-1.25,-0.03125,-0.35156,0.787341799999986
"169",2025-06-03 17:23:48.96,-0.84375,-0.16406,0.11719,0.607046400000006
"169",2025-06-03 17:23:50.96,-1.375,0.14844,-0.05469,0.520469199999986
"169",2025-06-03 17:23:52.96,-1.52344,0.07031,-0.39063,0.992978199999986
"169",2025-06-03 17:23:54.96,-0.86719,-0.0625,-0.125,0.366561799999986
"169",2025-06-03 17:23:56.96,-1.125,-0.28906,-0.00781,0.522805399999986
"169",2025-06-03 17:23:58.96,-0.6875,-0.05469,-0.21094,0.580943799999986
"169",2025-06-03 17:24:00.96,-0.91406,0.09375,-0.10938,0.203139199999993
"169",2025-06-03 17:24:02.96,-0.98438,-0.33594,-0.0625,0.377192999999986
"169",2025-06-03 17:24:04.96,-0.9375,-0.14063,-0.14844,0.154534800000006
"169",2025-06-03 17:24:06.96,-0.875,-0.14063,0.01563,0.182042400000006
"169",2025-06-03 17:24:08.96,-1.50781,-0.96094,-0.02344,1.34874560000001
"169",2025-06-03 17:24:10.96,-0.91406,0.50781,0.03125,0.782345600000014
"169",2025-06-03 17:24:12.96,-1.10938,-0.32031,-0.14844,0.415890799999986
"169",2025-06-03 17:24:14.96,-1.11719,-0.21094,0.08594,0.405475400000006
"169",2025-06-03 17:24:16.96,-0.58594,-0.33594,-0.14063,0.730631799999986
"169",2025-06-03 17:24:18.96,-0.86719,-0.07031,0.10938,0.301413800000014
"169",2025-06-03 17:24:20.96,-0.84375,0.20313,0.42969,0.917666400000014
"169",2025-06-03 17:24:22.96,-0.66406,-0.14844,0.08594,0.645321200000006
"169",2025-06-03 17:24:24.96,-1.60938,0.09375,0,0.915248200000014
"169",2025-06-03 17:24:26.96,-1.05469,0.78906,-0.08594,0.895934000000014
"169",2025-06-03 17:24:28.96,-0.91406,0.10156,-0.57813,0.772036999999993
"169",2025-06-03 17:24:30.96,-1.07813,-0.36719,-0.01563,0.342353799999986
"169",2025-06-03 17:24:32.96,-0.78125,-0.05469,-0.17188,0.278283599999994
"169",2025-06-03 17:24:34.96,-0.92188,-0.1875,0.07031,0.323744600000006
"169",2025-06-03 17:24:36.96,-0.96875,-0.08594,-0.15625,0.173924999999993
"169",2025-06-03 17:24:38.96,-1.3125,-0.15625,-0.25,0.509841799999986
"169",2025-06-03 17:24:40.96,-0.66406,0.0625,-0.03125,0.529224000000014
"169",2025-06-03 17:24:42.96,-0.98438,0.03125,-0.125,0.256253999999994
"169",2025-06-03 17:24:44.96,-0.86719,0.07813,0.02344,0.392039000000014
"169",2025-06-03 17:24:46.96,-0.89844,-0.23438,-0.14844,0.297347399999985
"169",2025-06-03 17:24:48.96,-0.88281,-0.24219,-0.02344,0.238896200000006
"169",2025-06-03 17:24:50.96,-0.96875,-0.21094,-0.0625,0.166723200000006
"169",2025-06-03 17:24:52.96,-0.90625,-0.1875,-0.14844,0.236563999999985
"169",2025-06-03 17:24:54.96,-0.91406,-0.32031,-0.07031,0.287498199999985
"169",2025-06-03 17:24:56.96,-1.10156,-0.17969,-0.14063,0.260313999999986
"169",2025-06-03 17:24:58.96,-1.29688,-0.15625,0.01563,0.372977600000007
"169",2025-06-03 17:25:00.96,-0.88281,0.14063,-0.09375,0.362377199999993
"169",2025-06-03 17:25:02.96,-1.41406,0.27344,-0.11719,0.805470399999994
"169",2025-06-03 17:25:04.96,-1.21094,-1.30469,-0.25781,1.56828059999999
"169",2025-06-03 17:25:06.96,-1.11719,-0.29688,0.25781,0.662972800000006
"169",2025-06-03 17:25:08.96,-0.99219,0.00781,-0.05469,0.117028600000015
"169",2025-06-03 17:25:10.96,-0.89844,-0.21875,-0.20313,0.261639999999985
"169",2025-06-03 17:25:12.96,-1.10156,-0.24219,-0.08594,0.212651600000006
"169",2025-06-03 17:25:14.96,-1.28125,-0.08594,-0.07813,0.326564799999994
"169",2025-06-03 17:25:16.96,-1.03125,-0.03125,0.04688,0.231100200000015
"169",2025-06-03 17:25:18.96,-0.77344,-0.03906,-0.04688,0.316717000000014
"169",2025-06-03 17:25:20.96,-0.92969,-0.13281,-0.10156,0.0948349999999854
"169",2025-06-03 17:25:22.96,-1.22656,0,0.09375,0.492935400000015
"169",2025-06-03 17:25:24.96,-0.98438,-0.17188,-0.09375,0.0937557999999858
"169",2025-06-03 17:25:26.96,-0.96875,-0.17969,-0.01563,0.100779800000006
"169",2025-06-03 17:25:28.96,-0.96875,-0.05469,-0.10156,0.125152599999993
"169",2025-06-03 17:25:30.96,-1.01563,-0.53125,-0.125,0.519064999999986
"169",2025-06-03 17:25:32.96,-0.92188,-0.02344,0.07031,0.263117200000014
"169",2025-06-03 17:25:34.96,-0.85156,-0.07031,-0.01563,0.159399399999985
"169",2025-06-03 17:25:36.96,-1.17969,-0.22656,0.26563,0.693129400000007
"169",2025-06-03 17:25:38.96,-0.78125,0.14063,-0.32031,0.641566599999993
"169",2025-06-03 17:25:40.96,-1.40625,0.03906,-0.14063,0.484680000000014
"169",2025-06-03 17:25:42.96,-0.79688,-0.57031,-0.00781,0.632652200000006
"169",2025-06-03 17:25:44.96,-0.98438,-0.50781,0.22656,0.708428200000006
"169",2025-06-03 17:25:46.96,-1.34375,0.11719,0.64063,1.23524380000001
"169",2025-06-03 17:25:48.96,-0.70313,0.28125,-0.03125,0.739216600000014
"169",2025-06-03 17:25:50.96,-0.97656,0.14063,-0.17969,0.453597599999994
"169",2025-06-03 17:25:52.96,-0.89844,-0.14844,-0.14063,0.166566799999986
"169",2025-06-03 17:25:54.96,-0.91406,-0.10938,-0.13281,0.124849199999986
"169",2025-06-03 17:25:56.96,-1.15625,-0.27344,-0.24219,0.357658599999986
"169",2025-06-03 17:25:58.96,-0.95313,-0.27344,-0.14844,0.290143999999986
"169",2025-06-03 17:26:00.96,-0.85156,-0.01563,0,0.332188200000014
"169",2025-06-03 17:26:02.96,-0.91406,-0.25,-0.30469,0.404223599999986
"169",2025-06-03 17:26:04.96,-0.97656,-0.15625,0.10938,0.246572000000007
"169",2025-06-03 17:26:06.96,-1.125,-0.09375,-0.10156,0.195777799999994
"169",2025-06-03 17:26:08.96,-1.03125,-0.16406,-0.16406,0.240998599999986
"169",2025-06-03 17:26:10.96,-1.09375,0.32031,-0.53125,0.885620799999994
"169",2025-06-03 17:26:12.96,-0.9375,0.08594,-0.07813,0.243446799999994
"169",2025-06-03 17:26:14.96,-0.86719,-0.03125,-0.09375,0.224843199999993
"169",2025-06-03 17:26:16.96,-0.75781,-0.1875,0.21094,0.573131200000006
"169",2025-06-03 17:26:18.96,-0.38281,-0.75781,0.85156,1.90734180000001
"169",2025-06-03 17:26:20.96,-1.03125,-0.03906,-0.03906,0.320056200000015
"169",2025-06-03 17:26:22.96,-0.88281,0.34375,-0.07031,0.519845799999994
"169",2025-06-03 17:26:24.96,-1.10156,-0.34375,0.17969,0.648905800000007
"169",2025-06-03 17:26:26.96,-0.34375,-0.54688,-0.08594,1.11203540000001
"169",2025-06-03 17:26:28.96,-0.82031,0.02344,-0.61719,0.778600399999993
"169",2025-06-03 17:26:30.96,-0.875,-0.23438,0.05469,0.352271200000006
"169",2025-06-03 17:26:32.96,-0.82031,-0.36719,-0.27344,0.576413999999986
"169",2025-06-03 17:26:34.96,-1.125,0.03906,0,0.340308799999994
"169",2025-06-03 17:26:36.96,-0.92188,-0.03906,0.05469,0.301720800000014
"169",2025-06-03 17:26:38.96,-1.17969,-0.13281,0.10938,0.418915200000014
"169",2025-06-03 17:26:40.96,-1.47656,-0.125,0.1875,0.870466000000007
"169",2025-06-03 17:26:42.96,-0.35156,-0.78906,0.1875,1.12861280000001
"169",2025-06-03 17:26:44.96,-0.92969,-0.14844,0.09375,0.287344000000006
"169",2025-06-03 17:26:46.96,-0.98438,-0.08594,0.00781,0.147970800000006
"169",2025-06-03 17:26:48.96,-0.97656,-0.0625,-0.01563,0.0303211999999938
"169",2025-06-03 17:26:50.96,-0.97656,-0.0625,-0.03125,0.0215639999999854
"169",2025-06-03 17:26:52.96,-0.99219,-0.0625,-0.05469,0.0353613999999945
"169",2025-06-03 17:26:54.96,-0.98438,-0.0625,-0.03125,0.0170368000000149
"169",2025-06-03 17:26:56.96,-0.98438,-0.16406,-0.02344,0.0896854000000062
"169",2025-06-03 17:26:58.96,-0.96094,-0.07813,-0.07031,0.132805599999994
"169",2025-06-03 17:27:00.96,-0.875,-0.16406,-0.10156,0.166557199999985
"169",2025-06-03 17:27:02.96,-0.875,-0.10938,0.27344,0.505781000000014
"169",2025-06-03 17:27:04.96,-0.95313,0.03906,-0.03906,0.278590600000014
"169",2025-06-03 17:27:06.96,-0.66406,-0.21875,-0.13281,0.317031399999985
"169",2025-06-03 17:27:08.96,-1.375,-0.22656,-0.0625,0.461876199999994
"169",2025-06-03 17:27:10.96,-0.84375,0.32813,-0.17969,0.972508399999993
"169",2025-06-03 17:27:12.96,-0.79688,0.10938,0.27344,0.845316400000014
"169",2025-06-03 17:27:14.96,-1.35156,-0.52344,-0.3125,0.936216199999986
"169",2025-06-03 17:27:16.96,-0.98438,-0.28906,-0.11719,0.180940199999986
"169",2025-06-03 17:27:18.96,-1.24219,0.13281,-0.25,0.762811599999994
"169",2025-06-03 17:27:20.96,-1.10156,0.24219,-0.39844,0.864063599999994
"169",2025-06-03 17:27:22.96,-1.53125,0.61719,-0.40625,1.64031279999999
"169",2025-06-03 17:27:24.96,-1.34375,0.01563,-0.14063,0.524853399999994
"169",2025-06-03 17:27:26.96,-0.89844,-0.39063,-0.28125,0.691478799999985
"169",2025-06-03 17:27:28.96,-1.16406,-0.07813,0.21875,0.609211400000015
"169",2025-06-03 17:27:30.96,-0.61719,-0.14844,0.14063,0.552037000000006
"169",2025-06-03 17:27:32.96,-0.92969,0.46094,0.03125,0.715938000000014
"169",2025-06-03 17:27:34.96,-0.96875,-0.05469,-0.03906,0.0434368000000145
"169",2025-06-03 17:27:36.96,-0.79688,0.4375,-0.42969,0.920892599999994
"169",2025-06-03 17:27:38.96,-0.85938,0.03906,0.03906,0.489367600000014
"169",2025-06-03 17:27:40.96,-1.01563,0.19531,0.08594,0.575942600000015
"169",2025-06-03 17:27:42.96,-1.10156,-0.13281,-0.23438,0.324529399999986
"169",2025-06-03 17:27:44.96,-0.23438,-0.50781,0.71094,1.87499600000001
"169",2025-06-03 17:27:46.96,-0.98438,0.48438,0.08594,0.914285200000014
"169",2025-06-03 17:27:48.96,-0.86719,0.10938,0.45313,0.857820000000014
"169",2025-06-03 17:27:50.96,-0.98438,-0.24219,-0.125,0.181255399999986
"169",2025-06-03 17:27:52.96,-0.875,-0.10156,-0.03906,0.131876000000006
"169",2025-06-03 17:27:54.96,-0.8125,0.34375,0.02344,0.786253400000014
"169",2025-06-03 17:27:56.96,-1.11719,-0.42188,-0.36719,0.742195799999985
"169",2025-06-03 17:27:58.96,-0.36719,-0.01563,0.25,1.00166880000001
"169",2025-06-03 17:28:00.96,-1.01563,-0.3125,0.04688,0.202509600000006
"169",2025-06-03 17:28:02.96,-0.90625,-0.53906,0.09375,0.683123600000006
"169",2025-06-03 17:28:04.96,-1.5625,-0.28906,-0.97656,1.64655819999999
"169",2025-06-03 17:28:06.96,-2.53125,1.89844,0.21094,3.73891000000001
"169",2025-06-03 17:28:08.96,-0.97656,-0.50781,0.15625,0.715699000000007
"169",2025-06-03 17:28:10.96,-1.0625,0.25,0.05469,0.626407400000015
"169",2025-06-03 17:28:12.96,-1.03906,-0.60156,-0.24219,0.716715599999986
"169",2025-06-03 17:28:14.96,-0.51563,-0.23438,0.05469,0.685473400000006
"169",2025-06-03 17:28:16.96,-1.07031,-0.42188,-0.38281,0.647340599999986
"169",2025-06-03 17:28:18.96,-0.73438,-0.90625,0.75,1.86655940000001
"169",2025-06-03 17:28:20.96,-1.40625,-0.32031,-0.89063,1.32278759999999
"169",2025-06-03 17:28:22.96,-1,-0.39844,0.21875,0.634219800000006
"169",2025-06-03 17:28:24.96,-0.53125,-0.21875,-0.27344,0.610627399999985
"169",2025-06-03 17:28:26.96,-0.80469,0.03906,0.00781,0.528589400000015
"169",2025-06-03 17:28:28.96,-0.875,0.80469,-0.32813,1.29313259999999
"169",2025-06-03 17:28:30.96,-1.47656,-0.0625,-0.4375,0.914858799999995
"169",2025-06-03 17:28:32.96,-2.125,-2.15625,0.07813,3.32828480000001
"169",2025-06-03 17:28:34.96,-0.53906,0.04688,-0.23438,0.731106599999994
"169",2025-06-03 17:28:36.96,-1.125,-0.27344,0,0.388438800000006
"169",2025-06-03 17:28:38.96,-1.00781,-0.61719,-0.07031,0.462963799999985
"169",2025-06-03 17:28:40.96,-1.22656,-0.42969,0.125,0.717967600000006
"169",2025-06-03 17:28:42.96,-0.86719,-0.28125,0.03906,0.419851400000005
"169",2025-06-03 17:28:44.96,-0.6875,-0.14063,-0.08594,0.357495000000015
"169",2025-06-03 17:28:46.96,-0.84375,0.00781,-0.07031,0.329847400000015
"169",2025-06-03 17:28:48.96,-1.03125,0.1875,-0.57031,0.852026999999994
"169",2025-06-03 17:28:50.96,-1.3125,0.08594,-0.16406,0.658436799999994
"169",2025-06-03 17:28:52.96,-0.88281,-0.39844,0.05469,0.472252200000006
"169",2025-06-03 17:28:54.96,-0.79688,0.14844,-0.32813,0.721722599999993
"169",2025-06-03 17:28:56.96,-1.46875,-0.41406,-0.38281,1.11983659999999
"169",2025-06-03 17:28:58.96,-0.72656,0.16406,-0.02344,0.639062600000014
"169",2025-06-03 17:29:00.96,-0.84375,-0.23438,-0.38281,0.535940199999985
"169",2025-06-03 17:29:02.96,-0.71094,0.16406,0.09375,0.742945800000014
"169",2025-06-03 17:29:04.96,-1.30469,-0.25781,-0.55469,0.846250599999985
"169",2025-06-03 17:29:06.96,-0.78906,0.0625,0,0.437036200000015
"169",2025-06-03 17:29:08.96,-1.07031,-0.17969,0.14063,0.352190800000006
"169",2025-06-03 17:29:10.96,-1.03125,0.14063,-0.19531,0.451251799999994
"169",2025-06-03 17:29:12.96,-0.99219,-0.10156,-0.10938,0.117421599999986
"169",2025-06-03 17:29:14.96,-0.94531,-0.07031,-0.15625,0.101717999999985
"169",2025-06-03 17:29:16.96,-0.95313,-0.05469,-0.15625,0.0359360000000148
"169",2025-06-03 17:29:18.96,-0.96094,-0.04688,-0.14844,0.0135907999999937
"169",2025-06-03 17:29:20.96,-0.96875,-0.03906,-0.125,0.028754400000015
"169",2025-06-03 17:29:22.96,-0.96094,-0.07031,-0.15625,0.0460869999999849
"169",2025-06-03 17:29:24.96,-0.95313,-0.05469,-0.14063,0.0305230000000149
"169",2025-06-03 17:29:26.96,-0.96094,-0.10156,-0.14063,0.0284367999999849
"169",2025-06-03 17:29:28.96,-0.96094,-0.08594,-0.125,0.0143750000000056
"169",2025-06-03 17:29:30.96,-0.96875,-0.07031,-0.10156,0.0411010000000151
"169",2025-06-03 17:29:32.96,-0.97656,-0.16406,-0.03906,0.216560600000007
"169",2025-06-03 17:29:34.96,-0.95313,-0.01563,-0.00781,0.0931516000000141
"169",2025-06-03 17:29:36.96,-1.01563,-0.04688,-0.14063,0.125167399999985
"169",2025-06-03 17:29:38.96,-0.96094,-0.03906,-0.14844,0.0623461999999935
"169",2025-06-03 17:29:40.96,-0.97656,0.03125,-0.11719,0.0546863999999945
"169",2025-06-03 17:29:42.96,-0.92969,-0.07031,-0.03906,0.105156600000006
"169",2025-06-03 17:29:44.96,-0.76563,-0.03906,-0.17188,0.362566999999994
"169",2025-06-03 17:29:46.96,-1.10156,-0.04688,0.00781,0.229834000000016
"169",2025-06-03 17:29:48.96,-0.97656,0.125,0.01563,0.251554399999994
"169",2025-06-03 17:29:50.96,-1.15625,-0.21094,0.10938,0.404692800000007
"169",2025-06-03 17:29:52.96,-0.75,0.26563,0.01563,0.667044200000014
"169",2025-06-03 17:29:54.96,-0.95313,-0.07813,-0.125,0.0464537999999933
"169",2025-06-03 17:29:56.96,-0.99219,-0.22656,0.00781,0.242337600000006
"169",2025-06-03 17:29:58.96,-0.46094,-0.03906,0.57031,1.26812500000001
"169",2025-06-03 17:30:00.96,-0.95313,0.11719,0.04688,0.363136600000015
"169",2025-06-03 17:30:02.96,-1.08594,-0.75781,-0.25,0.780467399999985
"169",2025-06-03 17:30:04.96,-1.1875,-0.14844,-0.125,0.330958000000007
"169",2025-06-03 17:30:06.96,-0.98438,-0.09375,-0.03906,0.037508400000016
"169",2025-06-03 17:30:08.96,-0.96094,-0.08594,0.00781,0.140311999999993
"169",2025-06-03 17:30:10.96,-0.96875,-0.10156,-0.10156,0.151089399999984
"169",2025-06-03 17:30:12.96,-1.03906,-0.03906,-0.05469,0.200936800000016
"169",2025-06-03 17:30:14.96,-0.92969,0,-0.03125,0.164372599999993
"169",2025-06-03 17:30:16.96,-0.77344,0.03125,0.1875,0.641417800000014
"169",2025-06-03 17:30:18.96,-0.96094,-0.03906,-0.14844,0.183438599999985
"169",2025-06-03 17:30:20.96,-1.1875,-0.11719,-0.10156,0.285310599999986
"169",2025-06-03 17:30:22.96,-1.08594,0.03906,0.36719,0.549845800000016
"169",2025-06-03 17:30:24.96,-0.95313,-0.02344,0.10938,0.0321817999999839
"169",2025-06-03 17:30:26.96,-0.95313,0.20313,-0.02344,0.531838199999995
"169",2025-06-03 17:30:28.96,-1.03125,-0.07813,0.34375,0.300315200000007
"169",2025-06-03 17:30:30.96,-0.53125,0.15625,0.03125,0.609533199999993
"169",2025-06-03 17:30:32.96,-0.78125,0.32813,0.27344,0.756414000000015
"169",2025-06-03 17:30:34.96,-0.48438,0.73438,-0.09375,1.22499999999999
"169",2025-06-03 17:30:36.96,-0.60938,-0.17188,0.14844,0.823772600000005
"169",2025-06-03 17:30:38.96,-0.89063,0.23438,0.05469,0.188604400000016
"169",2025-06-03 17:30:40.96,-0.75781,0.34375,-0.0625,0.564534999999993
"169",2025-06-03 17:30:42.96,-0.72656,-0.13281,0.1875,0.487813200000006
"169",2025-06-03 17:30:44.96,-1.36719,-0.00781,0.20313,0.473752600000007
"169",2025-06-03 17:30:46.96,-0.8125,-0.01563,-0.01563,0.279395599999993
"169",2025-06-03 17:30:48.96,-0.89844,-0.21094,0.04688,0.206089799999984
"169",2025-06-03 17:30:50.96,-0.9375,0.10938,0.375,0.375159000000016
"169",2025-06-03 17:30:52.96,-0.85938,0.03906,0.07813,0.232646599999993
"169",2025-06-03 17:30:54.96,-0.99219,-0.125,0.04688,0.188590599999985
"169",2025-06-03 17:30:56.96,-1.14063,-0.07031,0.15625,0.276408799999985
"169",2025-06-03 17:30:58.96,-0.83594,0.03125,0.28906,0.326719600000015
"169",2025-06-03 17:31:00.96,-0.8125,-0.125,0.14063,0.299372199999984
"169",2025-06-03 17:31:02.96,-0.96875,-0.07031,0.05469,0.148592599999983
"169",2025-06-03 17:31:04.96,-1.32031,-0.09375,0.02344,0.577650999999985
"169",2025-06-03 17:31:06.96,-0.78906,-0.46875,0.36719,0.877192400000006
"169",2025-06-03 17:31:08.96,-1.02344,-0.125,-0.07813,0.381119799999985
"169",2025-06-03 17:31:10.96,-0.77344,0.21094,0.01563,0.538443800000015
"169",2025-06-03 17:31:12.96,-1.03125,-0.00781,-0.28125,0.286246199999985
"169",2025-06-03 17:31:14.96,-1.03906,0.14844,-0.05469,0.369374999999994
"169",2025-06-03 17:31:16.96,-0.75781,0.25,0.13281,0.342031400000015
"169",2025-06-03 17:31:18.96,-0.67969,0.26563,-0.32031,0.780436599999992
"169",2025-06-03 17:31:20.96,-2.67969,-1.52344,3.03125,6.22734820000001
"169",2025-06-03 17:31:22.96,-0.28125,-0.14844,0.03906,0.999532200000006
"169",2025-06-03 17:31:24.96,-0.64063,0.07031,-0.15625,0.587805799999993
"169",2025-06-03 17:31:26.96,-1.125,-0.10938,-0.46875,1.00953599999999
"169",2025-06-03 17:31:28.96,-0.57031,-0.46875,0.27344,1.04098120000001
"169",2025-06-03 17:31:30.96,-1.02344,0.55469,-0.0625,0.823441399999994
"169",2025-06-03 17:31:32.96,-1.07031,-0.10938,-0.01563,0.240621800000007
"169",2025-06-03 17:31:34.96,-0.625,0.07031,-0.03906,0.397814000000015
"169",2025-06-03 17:31:36.96,-0.74219,-0.41406,0.35156,0.871556200000006
"169",2025-06-03 17:31:38.96,-0.96094,2.14844,0,2.22496380000002
"169",2025-06-03 17:31:40.96,-0.61719,0.26563,-0.15625,0.916096400000015
"169",2025-06-03 17:31:42.96,-0.50781,0.21094,-0.21094,0.906883199999993
"169",2025-06-03 17:31:44.96,-1.03906,-2.39063,3.83594,5.91031500000001
"169",2025-06-03 17:31:46.96,-0.97656,0.05469,-0.27344,0.512815199999994
"169",2025-06-03 17:31:48.96,-0.95313,0.05469,-0.42969,0.654120599999993
"169",2025-06-03 17:31:50.96,-0.96875,-1.15625,0.46094,1.59343980000001
"169",2025-06-03 17:31:52.96,-1.35156,-0.10938,-0.3125,0.497812799999985
"169",2025-06-03 17:31:54.96,-0.4375,0.10156,0.03906,0.975622000000015
"169",2025-06-03 17:31:56.96,-2.05469,1.08594,-1.09375,3.11781499999999
"169",2025-06-03 17:31:58.96,-1.03125,-0.25,-0.08594,0.109062999999985
"169",2025-06-03 17:32:00.96,-1.10938,-0.41406,-0.60938,0.867817599999985
"169",2025-06-03 17:32:02.96,-1.19531,0.125,-0.22656,0.567649999999994
"169",2025-06-03 17:32:04.96,-0.86719,-0.46094,0.5625,1.02172020000001
"169",2025-06-03 17:32:06.96,-1.39844,-0.07031,-0.04688,0.650780800000016
"169",2025-06-03 17:32:08.96,-1.04688,0.10938,0.42188,0.817983800000017
"169",2025-06-03 17:32:10.96,-2.07813,2.09375,-2.65625,5.73698519999999
"169",2025-06-03 17:32:12.96,-0.74219,0.29688,0.04688,0.779384200000015
"169",2025-06-03 17:32:14.96,-0.72656,-0.16406,-0.24219,0.413753799999984
"169",2025-06-03 17:32:16.96,-1.13281,0.88281,-1.0625,2.32343139999999
"169",2025-06-03 17:32:18.96,-0.82813,0.14844,0.04688,0.510784600000015
"169",2025-06-03 17:32:20.96,-0.76563,-0.09375,0.15625,0.393216400000015
"169",2025-06-03 17:32:22.96,-0.92188,0.15625,-0.1875,0.302340199999993
"169",2025-06-03 17:32:24.96,-1.1875,-0.00781,-0.07813,0.458755799999994
"169",2025-06-03 17:32:26.96,-0.45313,-0.625,-0.47656,1.61155659999998
"169",2025-06-03 17:32:28.96,-1.08594,-0.63281,0.40625,1.22140480000001
"169",2025-06-03 17:32:30.96,-1.48438,-0.20313,-0.16406,0.644917799999985
"169",2025-06-03 17:32:32.96,-0.65625,0.11719,0.16406,0.736564600000015
"169",2025-06-03 17:32:34.96,-1.9375,-0.5,2.74219,4.14625080000001
"169",2025-06-03 17:32:36.96,-1.11719,0.125,-0.14063,0.447350599999994
"169",2025-06-03 17:32:38.96,-1.20313,-0.17969,0.15625,0.508287400000006
"169",2025-06-03 17:32:40.96,-1.80469,-2.35156,2.07031,5.18468400000001
"169",2025-06-03 17:32:42.96,-1.48438,-0.04688,-0.14844,0.774219599999995
"169",2025-06-03 17:32:44.96,-0.5,-1.26563,0.03125,1.68688120000001
"169",2025-06-03 17:32:46.96,-0.97656,-0.42188,-0.02344,0.334381000000005
"169",2025-06-03 17:32:48.96,-0.5,-0.0625,-0.32813,0.669069599999994
"169",2025-06-03 17:32:50.96,-1.15625,0.07031,-0.29688,0.617657399999994
"169",2025-06-03 17:32:52.96,-0.76563,-0.29688,-0.08594,0.362067800000005
"169",2025-06-03 17:32:54.96,-0.71094,0.32813,-0.10938,0.733445599999994
"169",2025-06-03 17:32:56.96,-0.89063,0.32813,-0.0625,0.598439200000016
"169",2025-06-03 17:32:58.96,-0.79688,-0.67969,0.04688,0.797504800000005
"169",2025-06-03 17:33:00.96,-1.14063,-0.58594,0.15625,0.905475800000006
"169",2025-06-03 17:33:02.96,-0.70313,0.07813,0.21875,0.728376400000015
"169",2025-06-03 17:33:04.96,-0.8125,-0.42188,0.00781,0.533440600000005
"169",2025-06-03 17:33:06.96,-1.17969,-0.07813,-0.01563,0.360929800000017
"169",2025-06-03 17:33:08.96,-0.96875,-0.05469,0.05469,0.206093400000017
"169",2025-06-03 17:33:10.96,-1.1875,-0.17188,0.11719,0.363280400000017
"169",2025-06-03 17:33:12.96,-1,0.71875,-0.57031,1.3330782
"169",2025-06-03 17:33:14.96,-0.97656,-0.35938,-0.03125,0.330634000000005
"169",2025-06-03 17:33:16.96,-1.35938,0.51563,-0.23438,1.07501359999999
"169",2025-06-03 17:33:18.96,-0.82813,-0.48438,0.27344,0.828596400000005
"169",2025-06-03 17:33:20.96,-0.84375,-0.23438,-0.125,0.226411199999983
"169",2025-06-03 17:33:22.96,-1.17188,-0.21094,0.01563,0.422987400000007
"169",2025-06-03 17:33:24.96,-0.99219,-0.24219,-0.15625,0.214534799999984
"169",2025-06-03 17:33:26.96,-1.65625,-0.71094,-0.27344,1.37828439999998
"169",2025-06-03 17:33:28.96,-1.08594,-0.21875,-0.125,0.223750799999984
"169",2025-06-03 17:33:30.96,-0.97656,0.03125,-0.11719,0.262349999999994
"169",2025-06-03 17:33:32.96,-0.625,0.19531,-0.05469,0.694528800000015
"169",2025-06-03 17:33:34.96,-0.89844,-0.17188,-0.01563,0.211986400000005
"169",2025-06-03 17:33:36.96,-1.04688,0.07813,-0.14063,0.361575799999995
"169",2025-06-03 17:33:38.96,-1.1875,0.04688,0.16406,0.537032600000017
"169",2025-06-03 17:33:40.96,-0.96875,0.125,-0.07813,0.279059800000016
"169",2025-06-03 17:33:42.96,-0.97656,-0.11719,0.03906,0.190152400000006
"169",2025-06-03 17:33:44.96,-1.05469,0.09375,-0.46094,0.664529199999995
"169",2025-06-03 17:33:46.96,-0.97656,0.08594,-0.25,0.272028799999995
"169",2025-06-03 17:33:48.96,-0.95313,0.00781,0,0.135945000000006
"169",2025-06-03 17:33:50.96,-0.96875,0.10938,-0.05469,0.0931319999999937
"169",2025-06-03 17:33:52.96,-0.94531,0,-0.28906,0.220156999999983
"169",2025-06-03 17:33:54.96,-0.79688,-0.03125,-0.02344,0.314101600000016
"169",2025-06-03 17:33:56.96,-0.99219,0.03906,-0.10938,0.132972199999995
"169",2025-06-03 17:33:58.96,-0.98438,0.03906,0,0.0729700000000171
"169",2025-06-03 17:34:00.96,-0.99219,0.03125,0.00781,0.106406200000017
"169",2025-06-03 17:34:02.96,-0.96875,-0.19531,-0.0625,0.112339600000006
"169",2025-06-03 17:34:04.96,-1,-0.00781,-0.16406,0.247261399999995
"169",2025-06-03 17:34:06.96,-0.96875,-0.05469,-0.07031,0.0264037999999825
"169",2025-06-03 17:34:08.96,-0.96094,-0.07813,-0.03125,0.0318714000000156
"169",2025-06-03 17:34:10.96,-0.98438,-0.10156,-0.03906,0.0335917999999847
"169",2025-06-03 17:34:12.96,-0.96875,-0.07031,-0.03125,0.0190659999999934
"169",2025-06-03 17:34:14.96,-0.97656,-0.07031,-0.01563,0.00780400000000673
