"X","Temp","DateTime"
1440,14.134,2025-05-13 10:07:45
1441,15.378,2025-05-13 11:07:45
1442,13.942,2025-05-13 12:07:45
1443,14.517,2025-05-13 13:07:45
1444,14.709,2025-05-13 14:07:45
1445,14.325,2025-05-13 15:07:45
1446,14.325,2025-05-13 16:07:45
1447,14.325,2025-05-13 17:07:45
1448,13.942,2025-05-13 18:07:45
1449,13.654,2025-05-13 19:07:45
1450,12.401,2025-05-13 20:07:45
1451,12.013,2025-05-13 21:07:45
1452,11.819,2025-05-13 22:07:45
1453,11.625,2025-05-13 23:07:45
1454,10.748,2025-05-14 00:07:45
1455,10.063,2025-05-14 01:07:45
1456,8.879,2025-05-14 02:07:45
1457,8.581,2025-05-14 03:07:45
1458,9.571,2025-05-14 04:07:45
1459,10.553,2025-05-14 05:07:45
1460,10.846,2025-05-14 06:07:45
1461,10.944,2025-05-14 07:07:45
1462,10.846,2025-05-14 08:07:45
1463,10.944,2025-05-14 09:07:45
1464,11.236,2025-05-14 10:07:45
1465,11.431,2025-05-14 11:07:45
1466,11.431,2025-05-14 12:07:45
1467,12.594,2025-05-14 13:07:45
1468,12.787,2025-05-14 14:07:45
1469,12.883,2025-05-14 15:07:45
1470,12.401,2025-05-14 16:07:45
1471,11.722,2025-05-14 17:07:45
1472,11.236,2025-05-14 18:07:45
1473,10.553,2025-05-14 19:07:45
1474,6.674,2025-05-14 20:07:45
1475,8.182,2025-05-14 21:07:45
1476,10.357,2025-05-14 22:07:45
1477,9.965,2025-05-14 23:07:45
1478,9.866,2025-05-15 00:07:45
1479,9.866,2025-05-15 01:07:45
1480,9.768,2025-05-15 02:07:45
1481,9.571,2025-05-15 03:07:45
1482,9.472,2025-05-15 04:07:45
1483,9.373,2025-05-15 05:07:45
1484,9.373,2025-05-15 06:07:45
1485,9.373,2025-05-15 07:07:45
1486,9.373,2025-05-15 08:07:45
1487,11.916,2025-05-15 09:07:45
1488,9.768,2025-05-15 10:07:45
1489,9.472,2025-05-15 11:07:45
1490,9.472,2025-05-15 12:07:45
1491,9.571,2025-05-15 13:07:45
1492,9.768,2025-05-15 14:07:45
1493,9.965,2025-05-15 15:07:45
1494,10.455,2025-05-15 16:07:45
1495,10.259,2025-05-15 17:07:45
1496,10.259,2025-05-15 18:07:45
1497,10.259,2025-05-15 19:07:45
1498,10.259,2025-05-15 20:07:45
1499,10.063,2025-05-15 21:07:45
1500,9.866,2025-05-15 22:07:45
1501,9.472,2025-05-15 23:07:45
1502,9.275,2025-05-16 00:07:45
1503,9.275,2025-05-16 01:07:45
1504,9.077,2025-05-16 02:07:45
1505,8.879,2025-05-16 03:07:45
1506,8.68,2025-05-16 04:07:45
1507,8.779,2025-05-16 05:07:45
1508,8.779,2025-05-16 06:07:45
1509,8.879,2025-05-16 07:07:45
1510,9.275,2025-05-16 08:07:45
1511,9.669,2025-05-16 09:07:45
1512,10.161,2025-05-16 10:07:45
1513,10.357,2025-05-16 11:07:45
1514,11.139,2025-05-16 12:07:45
1515,11.139,2025-05-16 13:07:45
1516,11.236,2025-05-16 14:07:45
1517,11.528,2025-05-16 15:07:45
1518,11.625,2025-05-16 16:07:45
1519,11.819,2025-05-16 17:07:45
1520,11.625,2025-05-16 18:07:45
1521,11.139,2025-05-16 19:07:45
1522,10.846,2025-05-16 20:07:45
1523,10.651,2025-05-16 21:07:45
1524,10.748,2025-05-16 22:07:45
1525,10.553,2025-05-16 23:07:45
1526,10.161,2025-05-17 00:07:45
1527,9.866,2025-05-17 01:07:45
1528,9.669,2025-05-17 02:07:45
1529,9.571,2025-05-17 03:07:45
1530,9.472,2025-05-17 04:07:45
1531,9.373,2025-05-17 05:07:45
1532,9.472,2025-05-17 06:07:45
1533,9.571,2025-05-17 07:07:45
1534,9.373,2025-05-17 08:07:45
1535,10.063,2025-05-17 09:07:45
1536,10.748,2025-05-17 10:07:45
1537,11.528,2025-05-17 11:07:45
1538,12.69,2025-05-17 12:07:45
1539,13.461,2025-05-17 13:07:45
1540,13.269,2025-05-17 14:07:45
1541,13.269,2025-05-17 15:07:45
1542,13.461,2025-05-17 16:07:45
1543,13.75,2025-05-17 17:07:45
1544,13.173,2025-05-17 18:07:45
1545,12.497,2025-05-17 19:07:45
1546,11.916,2025-05-17 20:07:45
1547,11.528,2025-05-17 21:07:45
1548,11.041,2025-05-17 22:07:45
1549,10.748,2025-05-17 23:07:45
1550,10.455,2025-05-18 00:07:45
1551,10.161,2025-05-18 01:07:45
1552,10.063,2025-05-18 02:07:45
1553,9.866,2025-05-18 03:07:45
1554,9.866,2025-05-18 04:07:45
1555,9.768,2025-05-18 05:07:45
1556,9.768,2025-05-18 06:07:45
1557,9.866,2025-05-18 07:07:45
1558,9.965,2025-05-18 08:07:45
1559,10.063,2025-05-18 09:07:45
1560,10.063,2025-05-18 10:07:45
1561,10.259,2025-05-18 11:07:45
1562,10.357,2025-05-18 12:07:45
1563,10.553,2025-05-18 13:07:45
1564,10.553,2025-05-18 14:07:45
1565,10.651,2025-05-18 15:07:45
1566,10.748,2025-05-18 16:07:45
1567,10.553,2025-05-18 17:07:45
1568,10.455,2025-05-18 18:07:45
1569,10.357,2025-05-18 19:07:45
1570,10.357,2025-05-18 20:07:45
1571,10.259,2025-05-18 21:07:45
1572,10.161,2025-05-18 22:07:45
1573,10.063,2025-05-18 23:07:45
1574,10.063,2025-05-19 00:07:45
1575,9.965,2025-05-19 01:07:45
1576,9.965,2025-05-19 02:07:45
1577,9.866,2025-05-19 03:07:45
1578,9.669,2025-05-19 04:07:45
1579,9.571,2025-05-19 05:07:45
1580,9.669,2025-05-19 06:07:45
1581,9.866,2025-05-19 07:07:45
1582,10.259,2025-05-19 08:07:45
1583,10.651,2025-05-19 09:07:45
1584,11.431,2025-05-19 10:07:45
1585,12.69,2025-05-19 11:07:45
1586,13.461,2025-05-19 12:07:45
1587,14.9,2025-05-19 13:07:45
1588,14.134,2025-05-19 14:07:45
1589,14.613,2025-05-19 15:07:45
1590,15.855,2025-05-19 16:07:45
1591,14.613,2025-05-19 17:07:45
1592,14.134,2025-05-19 18:07:45
1593,12.787,2025-05-19 19:07:45
1594,12.594,2025-05-19 20:07:45
1595,12.013,2025-05-19 21:07:45
1596,11.916,2025-05-19 22:07:45
1597,11.334,2025-05-19 23:07:45
1598,10.063,2025-05-20 00:07:45
1599,10.455,2025-05-20 01:07:45
1600,9.571,2025-05-20 02:07:45
1601,9.965,2025-05-20 03:07:45
1602,10.846,2025-05-20 04:07:45
1603,10.944,2025-05-20 05:07:45
1604,11.139,2025-05-20 06:07:45
1605,11.528,2025-05-20 07:07:45
1606,12.304,2025-05-20 08:07:45
1607,12.497,2025-05-20 09:07:45
1608,13.365,2025-05-20 10:07:45
1609,15.091,2025-05-20 11:07:45
1610,15.378,2025-05-20 12:07:45
1611,16.332,2025-05-20 13:07:45
1612,16.427,2025-05-20 14:07:45
1613,17.379,2025-05-20 15:07:45
1614,16.523,2025-05-20 16:07:45
1615,16.046,2025-05-20 17:07:45
1616,15.569,2025-05-20 18:07:45
1617,15.091,2025-05-20 19:07:45
1618,14.709,2025-05-20 20:07:45
1619,14.134,2025-05-20 21:07:45
1620,13.654,2025-05-20 22:07:45
1621,12.787,2025-05-20 23:07:45
1622,12.594,2025-05-21 00:07:45
1623,11.625,2025-05-21 01:07:45
1624,12.013,2025-05-21 02:07:45
1625,11.528,2025-05-21 03:07:45
1626,11.625,2025-05-21 04:07:45
1627,11.431,2025-05-21 05:07:45
1628,11.431,2025-05-21 06:07:45
1629,11.819,2025-05-21 07:07:45
1630,12.207,2025-05-21 08:07:45
1631,12.98,2025-05-21 09:07:45
1632,13.269,2025-05-21 10:07:45
1633,14.134,2025-05-21 11:07:45
1634,14.709,2025-05-21 12:07:45
1635,14.996,2025-05-21 13:07:45
1636,14.9,2025-05-21 14:07:45
1637,15.091,2025-05-21 15:07:45
1638,14.804,2025-05-21 16:07:45
1639,14.613,2025-05-21 17:07:45
1640,14.421,2025-05-21 18:07:45
1641,14.325,2025-05-21 19:07:45
1642,14.038,2025-05-21 20:07:45
1643,13.846,2025-05-21 21:07:45
1644,13.461,2025-05-21 22:07:45
1645,13.173,2025-05-21 23:07:45
1646,12.98,2025-05-22 00:07:45
1647,12.69,2025-05-22 01:07:45
1648,12.497,2025-05-22 02:07:45
1649,12.207,2025-05-22 03:07:45
1650,11.916,2025-05-22 04:07:45
1651,11.722,2025-05-22 05:07:45
1652,11.528,2025-05-22 06:07:45
1653,11.625,2025-05-22 07:07:45
1654,11.528,2025-05-22 08:07:45
1655,11.528,2025-05-22 09:07:45
1656,11.625,2025-05-22 10:07:45
1657,11.625,2025-05-22 11:07:45
1658,12.207,2025-05-22 12:07:45
1659,12.497,2025-05-22 13:07:45
1660,12.304,2025-05-22 14:07:45
1661,12.883,2025-05-22 15:07:45
1662,12.883,2025-05-22 16:07:45
1663,12.497,2025-05-22 17:07:45
1664,12.497,2025-05-22 18:07:45
1665,12.304,2025-05-22 19:07:45
1666,12.207,2025-05-22 20:07:45
1667,12.013,2025-05-22 21:07:45
1668,12.013,2025-05-22 22:07:45
1669,11.722,2025-05-22 23:07:45
1670,11.528,2025-05-23 00:07:45
1671,11.041,2025-05-23 01:07:45
1672,10.748,2025-05-23 02:07:45
1673,10.553,2025-05-23 03:07:45
1674,10.357,2025-05-23 04:07:45
1675,10.259,2025-05-23 05:07:45
1676,10.063,2025-05-23 06:07:45
1677,10.063,2025-05-23 07:07:45
1678,10.161,2025-05-23 08:07:45
1679,10.651,2025-05-23 09:07:45
1680,11.139,2025-05-23 10:07:45
1681,11.528,2025-05-23 11:07:45
1682,28.456,2025-05-23 12:07:45
1683,24.255,2025-05-23 13:07:45
1684,22.333,2025-05-23 14:07:45
1685,22.333,2025-05-23 15:07:45
1686,22.333,2025-05-23 16:07:45
1687,22.429,2025-05-23 17:07:45
1688,22.429,2025-05-23 18:07:45
1689,22.238,2025-05-23 19:07:45
1690,21.951,2025-05-23 20:07:45
1691,21.76,2025-05-23 21:07:45
1692,21.569,2025-05-23 22:07:45
1693,21.378,2025-05-23 23:07:45
1694,21.282,2025-05-24 00:07:45
1695,21.187,2025-05-24 01:07:45
1696,21.091,2025-05-24 02:07:45
1697,21.091,2025-05-24 03:07:45
1698,21.282,2025-05-24 04:07:45
1699,21.378,2025-05-24 05:07:45
1700,21.76,2025-05-24 06:07:45
1701,22.333,2025-05-24 07:07:45
1702,22.429,2025-05-24 08:07:45
1703,23.677,2025-05-24 09:07:45
1704,24.448,2025-05-24 10:07:45
1705,24.158,2025-05-24 11:07:45
1706,23.869,2025-05-24 12:07:45
1707,23.581,2025-05-24 13:07:45
1708,23.581,2025-05-24 14:07:45
1709,23.677,2025-05-24 15:07:45
1710,23.292,2025-05-24 16:07:45
1711,23.1,2025-05-24 17:07:45
1712,22.908,2025-05-24 18:07:45
1713,22.621,2025-05-24 19:07:45
1714,22.333,2025-05-24 20:07:45
1715,22.046,2025-05-24 21:07:45
1716,21.855,2025-05-24 22:07:45
1717,21.664,2025-05-24 23:07:45
1718,21.569,2025-05-25 00:07:45
1719,21.473,2025-05-25 01:07:45
1720,21.378,2025-05-25 02:07:45
1721,21.282,2025-05-25 03:07:45
1722,21.282,2025-05-25 04:07:45
1723,21.569,2025-05-25 05:07:45
1724,21.473,2025-05-25 06:07:45
1725,21.76,2025-05-25 07:07:45
1726,21.855,2025-05-25 08:07:45
1727,24.448,2025-05-25 09:07:45
1728,24.641,2025-05-25 10:07:45
1729,24.448,2025-05-25 11:07:45
1730,24.062,2025-05-25 12:07:45
1731,23.966,2025-05-25 13:07:45
1732,23.677,2025-05-25 14:07:45
1733,23.581,2025-05-25 15:07:45
1734,23.292,2025-05-25 16:07:45
1735,23.196,2025-05-25 17:07:45
1736,22.717,2025-05-25 18:07:45
1737,22.429,2025-05-25 19:07:45
1738,22.238,2025-05-25 20:07:45
1739,22.046,2025-05-25 21:07:45
1740,21.855,2025-05-25 22:07:45
1741,21.76,2025-05-25 23:07:45
1742,21.664,2025-05-26 00:07:45
1743,21.569,2025-05-26 01:07:45
1744,21.569,2025-05-26 02:07:45
1745,21.473,2025-05-26 03:07:45
1746,21.473,2025-05-26 04:07:45
1747,21.855,2025-05-26 05:07:45
1748,21.951,2025-05-26 06:07:45
1749,22.525,2025-05-26 07:07:45
1750,23.004,2025-05-26 08:07:45
1751,25.61,2025-05-26 09:07:45
1752,24.738,2025-05-26 10:07:45
1753,24.255,2025-05-26 11:07:45
1754,23.869,2025-05-26 12:07:45
1755,23.484,2025-05-26 13:07:45
1756,23.484,2025-05-26 14:07:45
1757,23.388,2025-05-26 15:07:45
1758,23.292,2025-05-26 16:07:45
1759,23.1,2025-05-26 17:07:45
1760,23.004,2025-05-26 18:07:45
1761,23.004,2025-05-26 19:07:45
1762,22.717,2025-05-26 20:07:45
1763,22.429,2025-05-26 21:07:45
1764,22.333,2025-05-26 22:07:45
1765,22.142,2025-05-26 23:07:45
1766,22.046,2025-05-27 00:07:45
1767,21.951,2025-05-27 01:07:45
1768,21.855,2025-05-27 02:07:45
1769,21.76,2025-05-27 03:07:45
1770,22.238,2025-05-27 04:07:45
1771,22.142,2025-05-27 05:07:45
1772,22.621,2025-05-27 06:07:45
1773,23.388,2025-05-27 07:07:45
1774,23.581,2025-05-27 08:07:45
1775,26.879,2025-05-27 09:07:45
1776,24.931,2025-05-27 10:07:45
1777,24.448,2025-05-27 11:07:45
1778,24.255,2025-05-27 12:07:45
1779,24.448,2025-05-27 13:07:45
1780,24.351,2025-05-27 14:07:45
1781,24.158,2025-05-27 15:07:45
1782,23.966,2025-05-27 16:07:45
1783,23.677,2025-05-27 17:07:45
1784,23.292,2025-05-27 18:07:45
1785,23.1,2025-05-27 19:07:45
1786,22.812,2025-05-27 20:07:45
1787,22.621,2025-05-27 21:07:45
1788,22.525,2025-05-27 22:07:45
1789,22.333,2025-05-27 23:07:45
1790,22.238,2025-05-28 00:07:45
1791,22.142,2025-05-28 01:07:45
1792,22.046,2025-05-28 02:07:45
1793,22.046,2025-05-28 03:07:45
1794,21.951,2025-05-28 04:07:45
1795,21.951,2025-05-28 05:07:45
1796,22.333,2025-05-28 06:07:45
1797,22.333,2025-05-28 07:07:45
1798,22.333,2025-05-28 08:07:45
1799,22.429,2025-05-28 09:07:45
1800,22.429,2025-05-28 10:07:45
1801,22.621,2025-05-28 11:07:45
1802,23.196,2025-05-28 12:07:45
1803,23.388,2025-05-28 13:07:45
1804,23.388,2025-05-28 14:07:45
1805,23.196,2025-05-28 15:07:45
1806,23.292,2025-05-28 16:07:45
1807,23.292,2025-05-28 17:07:45
1808,23.004,2025-05-28 18:07:45
1809,22.717,2025-05-28 19:07:45
1810,22.429,2025-05-28 20:07:45
1811,22.238,2025-05-28 21:07:45
1812,22.046,2025-05-28 22:07:45
1813,21.951,2025-05-28 23:07:45
1814,21.855,2025-05-29 00:07:45
1815,21.855,2025-05-29 01:07:45
1816,21.664,2025-05-29 02:07:45
1817,21.664,2025-05-29 03:07:45
1818,21.664,2025-05-29 04:07:45
1819,22.046,2025-05-29 05:07:45
1820,22.333,2025-05-29 06:07:45
1821,23.1,2025-05-29 07:07:45
1822,23.484,2025-05-29 08:07:45
1823,27.272,2025-05-29 09:07:45
1824,24.931,2025-05-29 10:07:45
1825,24.448,2025-05-29 11:07:45
1826,24.255,2025-05-29 12:07:45
1827,24.158,2025-05-29 13:07:45
1828,23.869,2025-05-29 14:07:45
1829,23.677,2025-05-29 15:07:45
1830,23.581,2025-05-29 16:07:45
1831,23.484,2025-05-29 17:07:45
1832,23.388,2025-05-29 18:07:45
1833,23.292,2025-05-29 19:07:45
1834,23.004,2025-05-29 20:07:45
1835,22.812,2025-05-29 21:07:45
1836,22.621,2025-05-29 22:07:45
1837,22.429,2025-05-29 23:07:45
1838,22.333,2025-05-30 00:07:45
1839,22.238,2025-05-30 01:07:45
1840,22.046,2025-05-30 02:07:45
1841,22.046,2025-05-30 03:07:45
1842,22.429,2025-05-30 04:07:45
1843,22.429,2025-05-30 05:07:45
1844,22.717,2025-05-30 06:07:45
1845,22.908,2025-05-30 07:07:45
1846,23.004,2025-05-30 08:07:45
1847,23.292,2025-05-30 09:07:45
1848,23.966,2025-05-30 10:07:45
1849,24.158,2025-05-30 11:07:45
1850,24.158,2025-05-30 12:07:45
1851,24.062,2025-05-30 13:07:45
1852,23.773,2025-05-30 14:07:45
1853,23.773,2025-05-30 15:07:45
1854,23.773,2025-05-30 16:07:45
1855,23.677,2025-05-30 17:07:45
1856,23.581,2025-05-30 18:07:45
1857,23.388,2025-05-30 19:07:45
1858,23.1,2025-05-30 20:07:45
1859,22.908,2025-05-30 21:07:45
1860,22.717,2025-05-30 22:07:45
1861,22.621,2025-05-30 23:07:45
1862,22.429,2025-05-31 00:07:45
1863,22.333,2025-05-31 01:07:45
1864,22.238,2025-05-31 02:07:45
1865,22.142,2025-05-31 03:07:45
1866,22.621,2025-05-31 04:07:45
1867,23.196,2025-05-31 05:07:45
1868,23.196,2025-05-31 06:07:45
1869,23.677,2025-05-31 07:07:45
1870,23.869,2025-05-31 08:07:45
1871,26.195,2025-05-31 09:07:45
1872,25.61,2025-05-31 10:07:45
1873,24.835,2025-05-31 11:07:45
1874,24.545,2025-05-31 12:07:45
1875,24.255,2025-05-31 13:07:45
1876,24.062,2025-05-31 14:07:45
1877,23.869,2025-05-31 15:07:45
1878,23.773,2025-05-31 16:07:45
1879,23.677,2025-05-31 17:07:45
1880,23.581,2025-05-31 18:07:45
1881,23.388,2025-05-31 19:07:45
1882,23.196,2025-05-31 20:07:45
1883,23.004,2025-05-31 21:07:45
1884,22.812,2025-05-31 22:07:45
1885,22.717,2025-05-31 23:07:45
1886,22.621,2025-06-01 00:07:45
1887,22.525,2025-06-01 01:07:45
1888,22.333,2025-06-01 02:07:45
1889,22.333,2025-06-01 03:07:45
1890,22.333,2025-06-01 04:07:45
1891,23.196,2025-06-01 05:07:45
1892,24.448,2025-06-01 06:07:45
1893,23.677,2025-06-01 07:07:45
1894,23.484,2025-06-01 08:07:45
1895,26.195,2025-06-01 09:07:45
1896,25.805,2025-06-01 10:07:45
1897,25.416,2025-06-01 11:07:45
1898,25.028,2025-06-01 12:07:45
1899,25.028,2025-06-01 13:07:45
1900,24.931,2025-06-01 14:07:45
1901,24.641,2025-06-01 15:07:45
1902,24.062,2025-06-01 16:07:45
1903,23.869,2025-06-01 17:07:45
1904,23.484,2025-06-01 18:07:45
1905,23.292,2025-06-01 19:07:45
1906,23.1,2025-06-01 20:07:45
1907,22.908,2025-06-01 21:07:45
1908,22.812,2025-06-01 22:07:45
1909,22.717,2025-06-01 23:07:45
1910,22.621,2025-06-02 00:07:45
1911,22.621,2025-06-02 01:07:45
1912,22.525,2025-06-02 02:07:45
1913,22.525,2025-06-02 03:07:45
1914,22.525,2025-06-02 04:07:45
1915,23.388,2025-06-02 05:07:45
1916,23.1,2025-06-02 06:07:45
1917,23.773,2025-06-02 07:07:45
1918,23.869,2025-06-02 08:07:45
1919,27.567,2025-06-02 09:07:45
1920,25.708,2025-06-02 10:07:45
1921,25.319,2025-06-02 11:07:45
1922,24.931,2025-06-02 12:07:45
1923,24.641,2025-06-02 13:07:45
1924,24.158,2025-06-02 14:07:45
1925,24.255,2025-06-02 15:07:45
1926,24.255,2025-06-02 16:07:45
1927,24.062,2025-06-02 17:07:45
1928,23.869,2025-06-02 18:07:45
1929,23.581,2025-06-02 19:07:45
1930,23.388,2025-06-02 20:07:45
1931,23.1,2025-06-02 21:07:45
1932,23.004,2025-06-02 22:07:45
1933,22.908,2025-06-02 23:07:45
1934,22.812,2025-06-03 00:07:45
1935,22.621,2025-06-03 01:07:45
1936,22.525,2025-06-03 02:07:45
1937,22.525,2025-06-03 03:07:45
1938,23.004,2025-06-03 04:07:45
1939,22.908,2025-06-03 05:07:45
1940,23.388,2025-06-03 06:07:45
1941,24.062,2025-06-03 07:07:45
1942,24.062,2025-06-03 08:07:45
1943,27.862,2025-06-03 09:07:45
1944,25.416,2025-06-03 10:07:45
1945,24.738,2025-06-03 11:07:45
1946,24.448,2025-06-03 12:07:45
1947,24.158,2025-06-03 13:07:45
1948,23.966,2025-06-03 14:07:45
1949,23.869,2025-06-03 15:07:45
1950,23.773,2025-06-03 16:07:45
1951,23.677,2025-06-03 17:07:45
1952,23.581,2025-06-03 18:07:45
1953,23.484,2025-06-03 19:07:45
1954,23.196,2025-06-03 20:07:45
1955,23.004,2025-06-03 21:07:45
1956,22.908,2025-06-03 22:07:45
1957,22.812,2025-06-03 23:07:45
1958,22.621,2025-06-04 00:07:45
1959,22.621,2025-06-04 01:07:45
1960,22.525,2025-06-04 02:07:45
1961,22.429,2025-06-04 03:07:45
1962,22.621,2025-06-04 04:07:45
1963,22.812,2025-06-04 05:07:45
1964,22.908,2025-06-04 06:07:45
1965,23.292,2025-06-04 07:07:45
1966,23.292,2025-06-04 08:07:45
1967,26.195,2025-06-04 09:07:45
1968,25.708,2025-06-04 10:07:45
1969,25.416,2025-06-04 11:07:45
1970,25.028,2025-06-04 12:07:45
1971,24.641,2025-06-04 13:07:45
1972,24.448,2025-06-04 14:07:45
1973,24.351,2025-06-04 15:07:45
1974,24.158,2025-06-04 16:07:45
1975,23.869,2025-06-04 17:07:45
1976,23.773,2025-06-04 18:07:45
1977,23.581,2025-06-04 19:07:45
1978,23.292,2025-06-04 20:07:45
1979,23.1,2025-06-04 21:07:45
1980,22.908,2025-06-04 22:07:45
1981,22.812,2025-06-04 23:07:45
1982,22.812,2025-06-05 00:07:45
1983,22.717,2025-06-05 01:07:45
1984,22.621,2025-06-05 02:07:45
1985,22.621,2025-06-05 03:07:45
1986,22.717,2025-06-05 04:07:45
1987,23.292,2025-06-05 05:07:45
1988,23.1,2025-06-05 06:07:45
1989,23.484,2025-06-05 07:07:45
1990,23.677,2025-06-05 08:07:45
1991,26.195,2025-06-05 09:07:45
1992,25.708,2025-06-05 10:07:45
1993,25.222,2025-06-05 11:07:45
1994,24.738,2025-06-05 12:07:45
1995,24.545,2025-06-05 13:07:45
1996,24.255,2025-06-05 14:07:45
1997,24.158,2025-06-05 15:07:45
1998,23.966,2025-06-05 16:07:45
1999,23.869,2025-06-05 17:07:45
2000,23.773,2025-06-05 18:07:45
2001,23.484,2025-06-05 19:07:45
2002,23.292,2025-06-05 20:07:45
2003,23.004,2025-06-05 21:07:45
2004,22.908,2025-06-05 22:07:45
2005,22.812,2025-06-05 23:07:45
2006,22.717,2025-06-06 00:07:45
2007,22.621,2025-06-06 01:07:45
2008,22.525,2025-06-06 02:07:45
2009,22.429,2025-06-06 03:07:45
2010,22.525,2025-06-06 04:07:45
2011,23.484,2025-06-06 05:07:45
2012,23.388,2025-06-06 06:07:45
2013,24.158,2025-06-06 07:07:45
2014,23.677,2025-06-06 08:07:45
2015,23.966,2025-06-06 09:07:45
2016,24.448,2025-06-06 10:07:45
2017,24.062,2025-06-06 11:07:45
2018,24.062,2025-06-06 12:07:45
2019,23.677,2025-06-06 13:07:45
2020,23.581,2025-06-06 14:07:45
2021,23.966,2025-06-06 15:07:45
2022,23.677,2025-06-06 16:07:45
2023,23.581,2025-06-06 17:07:45
2024,23.484,2025-06-06 18:07:45
2025,23.196,2025-06-06 19:07:45
2026,23.004,2025-06-06 20:07:45
2027,22.812,2025-06-06 21:07:45
2028,22.717,2025-06-06 22:07:45
2029,22.621,2025-06-06 23:07:45
2030,22.525,2025-06-07 00:07:45
2031,22.429,2025-06-07 01:07:45
2032,22.333,2025-06-07 02:07:45
2033,22.238,2025-06-07 03:07:45
2034,22.621,2025-06-07 04:07:45
2035,22.812,2025-06-07 05:07:45
2036,23.1,2025-06-07 06:07:45
2037,23.581,2025-06-07 07:07:45
2038,23.869,2025-06-07 08:07:45
2039,29.053,2025-06-07 09:07:45
2040,25.416,2025-06-07 10:07:45
2041,24.931,2025-06-07 11:07:45
2042,25.028,2025-06-07 12:07:45
2043,24.738,2025-06-07 13:07:45
2044,24.545,2025-06-07 14:07:45
2045,24.351,2025-06-07 15:07:45
2046,24.062,2025-06-07 16:07:45
2047,23.869,2025-06-07 17:07:45
2048,23.677,2025-06-07 18:07:45
2049,23.484,2025-06-07 19:07:45
2050,23.196,2025-06-07 20:07:45
2051,23.004,2025-06-07 21:07:45
2052,22.812,2025-06-07 22:07:45
2053,22.717,2025-06-07 23:07:45
2054,22.717,2025-06-08 00:07:45
2055,22.621,2025-06-08 01:07:45
2056,22.525,2025-06-08 02:07:45
2057,22.429,2025-06-08 03:07:45
2058,22.525,2025-06-08 04:07:45
2059,22.717,2025-06-08 05:07:45
2060,22.908,2025-06-08 06:07:45
2061,24.158,2025-06-08 07:07:45
2062,23.581,2025-06-08 08:07:45
2063,24.545,2025-06-08 09:07:45
2064,25.708,2025-06-08 10:07:45
2065,24.931,2025-06-08 11:07:45
2066,25.028,2025-06-08 12:07:45
2067,24.835,2025-06-08 13:07:45
2068,24.448,2025-06-08 14:07:45
2069,24.255,2025-06-08 15:07:45
2070,23.869,2025-06-08 16:07:45
2071,23.581,2025-06-08 17:07:45
2072,23.388,2025-06-08 18:07:45
2073,23.1,2025-06-08 19:07:45
2074,22.908,2025-06-08 20:07:45
2075,22.812,2025-06-08 21:07:45
2076,22.717,2025-06-08 22:07:45
2077,22.621,2025-06-08 23:07:45
2078,22.525,2025-06-09 00:07:45
2079,22.429,2025-06-09 01:07:45
2080,22.333,2025-06-09 02:07:45
2081,22.333,2025-06-09 03:07:45
2082,22.238,2025-06-09 04:07:45
2083,22.429,2025-06-09 05:07:45
2084,22.717,2025-06-09 06:07:45
2085,23.004,2025-06-09 07:07:45
2086,23.196,2025-06-09 08:07:45
2087,25.416,2025-06-09 09:07:45
2088,25.416,2025-06-09 10:07:45
2089,25.125,2025-06-09 11:07:45
2090,24.641,2025-06-09 12:07:45
2091,24.448,2025-06-09 13:07:45
2092,24.351,2025-06-09 14:07:45
2093,24.062,2025-06-09 15:07:45
2094,24.062,2025-06-09 16:07:45
2095,23.773,2025-06-09 17:07:45
2096,23.581,2025-06-09 18:07:45
2097,23.388,2025-06-09 19:07:45
2098,23.1,2025-06-09 20:07:45
2099,22.812,2025-06-09 21:07:45
2100,22.717,2025-06-09 22:07:45
2101,22.525,2025-06-09 23:07:45
2102,22.429,2025-06-10 00:07:45
2103,22.333,2025-06-10 01:07:45
2104,22.238,2025-06-10 02:07:45
2105,22.142,2025-06-10 03:07:45
2106,22.333,2025-06-10 04:07:45
2107,22.717,2025-06-10 05:07:45
2108,22.908,2025-06-10 06:07:45
2109,22.812,2025-06-10 07:07:45
2110,22.908,2025-06-10 08:07:45
2111,23.869,2025-06-10 09:07:45
2112,23.966,2025-06-10 10:07:45
2113,24.448,2025-06-10 11:07:45
2114,24.158,2025-06-10 12:07:45
2115,23.773,2025-06-10 13:07:45
2116,23.869,2025-06-10 14:07:45
2117,23.677,2025-06-10 15:07:45
2118,23.388,2025-06-10 16:07:45
2119,23.292,2025-06-10 17:07:45
2120,23.1,2025-06-10 18:07:45
2121,22.908,2025-06-10 19:07:45
2122,22.717,2025-06-10 20:07:45
2123,22.525,2025-06-10 21:07:45
2124,22.333,2025-06-10 22:07:45
2125,22.238,2025-06-10 23:07:45
2126,22.238,2025-06-11 00:07:45
2127,22.142,2025-06-11 01:07:45
2128,22.046,2025-06-11 02:07:45
2129,22.046,2025-06-11 03:07:45
2130,22.046,2025-06-11 04:07:45
2131,22.046,2025-06-11 05:07:45
2132,22.142,2025-06-11 06:07:45
2133,23.004,2025-06-11 07:07:45
2134,22.621,2025-06-11 08:07:45
2135,24.545,2025-06-11 09:07:45
2136,24.641,2025-06-11 10:07:45
2137,24.448,2025-06-11 11:07:45
2138,24.255,2025-06-11 12:07:45
